ticket_id,inter_arr_time,arr_time
0,3.623,3.623
1,0.009,3.632
2,3.476,7.108
3,44.574,51.682
4,0.371,52.053
5,9.172,61.225
6,10.314,71.539
7,4.868,76.407
8,22.252,98.659
9,14.09,112.749
10,3.333,116.082
11,17.89,133.972
12,11.998,145.97
13,6.658,152.628
14,13.772,166.4
15,5.278,171.678
16,1.308,172.986
17,1.717,174.703
18,0.034,174.737
19,8.708,183.445
20,0.269,183.714
21,0.431,184.145
22,5.403,189.548
23,11.227,200.775
24,1.01,201.785
25,1.285,203.07
26,10.801,213.871
27,12.831,226.702
28,28.341,255.043
29,6.291,261.334
30,0.589,261.923
31,12.463,274.386
32,8.83,283.216
33,10.39,293.606
34,1.538,295.144
35,23.426,318.57
36,18.899,337.469
37,3.435,340.904
38,12.025,352.929
39,6.42,359.349
40,3.815,363.164
41,37.798,400.962
42,19.12,420.082
43,7.617,427.699
44,7.174,434.873
45,38.045,472.918
46,4.523,477.441
47,0.9,478.341
48,5.647,483.988
49,14.15,498.138
50,24.9,523.038
51,14.716,537.754
52,17.449,555.203
53,17.061,572.264
54,17.189,589.453
55,19.641,609.094
56,0.333,609.427
57,2.744,612.171
58,11.013,623.184
59,21.233,644.417
60,6.671,651.088
61,12.793,663.881
62,20.083,683.964
63,113.701,797.665
64,4.186,801.851
65,7.951,809.802
66,6.093,815.895
67,14.933,830.828
68,38.022,868.85
69,24.432,893.282
70,5.187,898.469
71,1.213,899.682
72,2.828,902.51
73,4.032,906.542
74,0.669,907.211
75,30.889,938.1
76,1.331,939.431
77,9.069,948.5
78,5.739,954.239
79,7.695,961.934
80,69.83,1031.764
81,3.657,1035.421
82,2.81,1038.231
83,18.991,1057.222
84,5.584,1062.806
85,3.204,1066.01
86,3.865,1069.875
87,2.535,1072.41
88,11.626,1084.036
89,1.415,1085.451
90,22.76,1108.211
91,12.557,1120.768
92,18.085,1138.853
93,4.511,1143.364
94,5.589,1148.953
95,44.822,1193.775
96,10.661,1204.436
97,5.75,1210.186
98,11.437,1221.623
99,2.241,1223.864
100,3.694,1227.558
101,1.411,1228.969
102,42.62,1271.589
103,4.708,1276.297
104,14.982,1291.279
105,13.043,1304.322
106,5.25,1309.572
