ticket_id,inter_arr_time,arr_time
0,4.621,4.621
1,0.647,5.268
2,3.264,8.532
3,9.429,17.961
4,0.503,18.464
5,1.789,20.253
6,7.277,27.53
7,3.879,31.409
8,1.871,33.28
9,0.056,33.336
10,11.76,45.096
11,14.28,59.376
12,1.381,60.757
13,7.069,67.826
14,6.237,74.063
15,0.653,74.716
16,0.346,75.062
17,0.775,75.837
18,8.619,84.456
19,7.911,92.367
20,29.98,122.347
21,14.226,136.573
22,4.582,141.155
23,9.209,150.364
24,6.454,156.818
25,1.464,158.282
26,10.394,168.676
27,4.436,173.112
28,4.447,177.559
29,7.237,184.796
30,13.827,198.623
31,0.031,198.654
32,9.8,208.454
33,7.843,216.297
34,0.972,217.269
35,2.459,219.728
36,0.964,220.692
37,2.72,223.412
38,1.614,225.026
39,1.303,226.329
40,4.942,231.271
41,3.545,234.816
42,0.394,235.21
43,0.43,235.64
44,12.58,248.22
45,1.416,249.636
46,9.419,259.055
47,3.886,262.941
48,3.065,266.006
49,0.962,266.968
50,9.024,275.992
51,19.217,295.209
52,10.916,306.125
53,7.563,313.688
54,4.72,318.408
55,19.578,337.986
56,6.926,344.912
57,4.402,349.314
58,6.78,356.094
59,0.114,356.208
60,2.348,358.556
61,3.607,362.163
62,7.028,369.191
63,2.967,372.158
64,0.643,372.801
65,1.907,374.708
66,9.695,384.403
67,0.403,384.806
68,5.352,390.158
69,21.789,411.947
70,12.628,424.575
71,0.549,425.124
72,6.494,431.618
73,1.924,433.542
74,18.921,452.463
75,1.503,453.966
76,2.036,456.002
77,5.78,461.782
78,15.884,477.666
79,4.942,482.608
80,3.581,486.189
81,2.24,488.429
82,0.523,488.952
83,3.477,492.429
84,3.889,496.318
85,1.194,497.512
86,0.524,498.036
87,6.256,504.292
88,1.789,506.081
89,4.589,510.67
90,1.208,511.878
91,7.787,519.665
92,7.767,527.432
93,2.99,530.422
94,0.359,530.781
95,4.108,534.889
96,7.952,542.841
97,1.973,544.814
98,8.761,553.575
99,0.13,553.705
100,2.809,556.514
101,0.039,556.553
102,7.904,564.457
103,1.537,565.994
104,2.7,568.694
105,0.397,569.091
106,16.012,585.103
107,1.43,586.533
108,3.679,590.212
109,3.249,593.461
110,0.054,593.515
111,1.403,594.918
112,5.918,600.836
113,9.92,610.756
114,0.885,611.641
115,1.835,613.476
116,0.797,614.273
117,1.994,616.267
118,7.642,623.909
119,0.535,624.444
120,0.354,624.798
121,6.42,631.218
122,7.391,638.609
123,9.97,648.579
124,1.759,650.338
125,8.585,658.923
126,9.828,668.751
127,0.879,669.63
128,3.684,673.314
129,7.083,680.397
130,6.2,686.597
131,5.527,692.124
132,23.954,716.078
133,0.662,716.74
134,5.809,722.549
135,10.558,733.107
136,3.314,736.421
137,3.385,739.806
138,0.823,740.629
139,0.86,741.489
140,0.455,741.944
141,2.426,744.37
142,4.533,748.903
143,3.368,752.271
144,6.366,758.637
145,25.714,784.351
146,0.245,784.596
147,26.07,810.666
148,0.634,811.3
149,0.164,811.464
150,6.919,818.383
151,2.712,821.095
152,4.218,825.313
153,5.364,830.677
154,6.516,837.193
155,0.798,837.991
156,2.749,840.74
157,3.95,844.69
158,1.029,845.719
159,5.483,851.202
160,12.176,863.378
161,1.026,864.404
162,1.296,865.7
163,9.109,874.809
164,0.84,875.649
165,1.466,877.115
166,2.165,879.28
167,0.815,880.095
168,6.833,886.928
169,0.193,887.121
170,4.466,891.587
171,1.387,892.974
172,6.437,899.411
173,4.358,903.769
174,0.969,904.738
175,0.036,904.774
176,11.397,916.171
177,0.074,916.245
178,0.76,917.005
179,5.381,922.386
180,0.74,923.126
181,1.286,924.412
182,0.126,924.538
183,3.04,927.578
184,15.661,943.239
185,4.728,947.967
186,9.821,957.788
187,4.686,962.474
188,1.757,964.231
189,0.861,965.092
190,4.335,969.427
191,1.151,970.578
192,2.197,972.775
193,10.415,983.19
194,0.546,983.736
195,6.537,990.273
196,0.212,990.485
197,1.977,992.462
198,6.734,999.196
199,0.636,999.832
200,0.885,1000.717
201,3.575,1004.292
202,2.778,1007.07
203,4.557,1011.627
204,6.292,1017.919
205,0.463,1018.382
206,1.205,1019.587
207,0.344,1019.931
208,0.457,1020.388
209,0.774,1021.162
210,1.773,1022.935
211,1.66,1024.595
212,0.583,1025.178
213,5.119,1030.297
214,1.134,1031.431
215,4.211,1035.642
216,13.426,1049.068
217,1.863,1050.931
218,0.329,1051.26
219,4.467,1055.727
220,0.799,1056.526
221,3.593,1060.119
222,4.982,1065.101
223,2.24,1067.341
224,5.921,1073.262
225,3.024,1076.286
226,10.407,1086.693
227,2.949,1089.642
228,1.938,1091.58
229,2.081,1093.661
230,3.558,1097.219
231,1.02,1098.239
232,0.28,1098.519
233,5.874,1104.393
234,1.25,1105.643
235,0.759,1106.402
236,2.698,1109.1
237,1.491,1110.591
238,21.735,1132.326
239,4.602,1136.928
240,5.55,1142.478
241,7.581,1150.059
242,10.812,1160.871
243,3.295,1164.166
244,4.195,1168.361
245,5.51,1173.871
246,1.071,1174.942
247,12.865,1187.807
248,0.78,1188.587
249,1.685,1190.272
250,0.382,1190.654
251,0.343,1190.997
252,0.031,1191.028
253,6.972,1198.0
254,0.2,1198.2
255,1.482,1199.682
256,2.439,1202.121
257,0.125,1202.246
258,1.706,1203.952
259,9.899,1213.851
260,3.966,1217.817
