ticket_id,inter_arr_time,arr_time
0,6.565,6.565
1,1.206,7.771
2,2.822,10.593
3,6.884,17.477
4,0.259,17.736
5,3.265,21.001
6,0.163,21.164
7,5.682,26.846
8,3.932,30.778
9,1.151,31.929
10,7.288,39.217
11,7.086,46.303
12,9.244,55.547
13,2.607,58.154
14,2.467,60.621
15,8.303,68.924
16,1.658,70.582
17,0.546,71.128
18,0.437,71.565
19,1.468,73.033
20,11.678,84.711
21,1.38,86.091
22,0.123,86.214
23,2.069,88.283
24,8.503,96.786
25,1.972,98.758
26,2.025,100.783
27,3.158,103.941
28,3.159,107.1
29,4.52,111.62
30,1.611,113.231
31,4.664,117.895
32,4.957,122.852
33,2.249,125.101
34,1.591,126.692
35,1.196,127.888
36,0.553,128.441
37,4.554,132.995
38,0.36,133.355
39,3.875,137.23
40,4.173,141.403
41,0.139,141.542
42,3.996,145.538
43,0.045,145.583
44,7.546,153.129
45,2.429,155.558
46,2.385,157.943
47,0.979,158.922
48,2.196,161.118
49,0.203,161.321
50,0.625,161.946
51,0.791,162.737
52,1.795,164.532
53,3.229,167.761
54,0.148,167.909
55,5.679,173.588
56,0.941,174.529
57,1.511,176.04
58,0.806,176.846
59,4.121,180.967
60,8.874,189.841
61,0.734,190.575
62,1.656,192.231
63,3.87,196.101
64,3.543,199.644
65,8.903,208.547
66,1.803,210.35
67,2.255,212.605
68,0.953,213.558
69,0.124,213.682
70,10.047,223.729
71,5.517,229.246
72,3.258,232.504
73,2.879,235.383
74,7.519,242.902
75,0.274,243.176
76,1.534,244.71
77,2.735,247.445
78,5.206,252.651
79,1.808,254.459
80,3.504,257.963
81,9.408,267.371
82,0.407,267.778
83,2.851,270.629
84,1.052,271.681
85,4.537,276.218
86,0.043,276.261
87,2.092,278.353
88,0.76,279.113
89,2.5,281.613
90,1.039,282.652
91,0.105,282.757
92,2.592,285.349
93,1.392,286.741
94,0.431,287.172
95,2.985,290.157
96,1.619,291.776
97,0.434,292.21
98,2.973,295.183
99,3.79,298.973
100,1.416,300.389
101,1.126,301.515
102,3.221,304.736
103,0.384,305.12
104,2.011,307.131
105,9.369,316.5
106,1.467,317.967
107,3.426,321.393
108,5.168,326.561
109,4.317,330.878
110,0.771,331.649
111,2.473,334.122
112,1.486,335.608
113,0.875,336.483
114,1.683,338.166
115,10.101,348.267
116,0.797,349.064
117,2.089,351.153
118,0.275,351.428
119,1.904,353.332
120,10.12,363.452
121,0.492,363.944
122,1.158,365.102
123,1.675,366.777
124,0.559,367.336
125,1.477,368.813
126,0.15,368.963
127,5.429,374.392
128,2.057,376.449
129,0.441,376.89
130,0.716,377.606
131,0.454,378.06
132,3.267,381.327
133,0.076,381.403
134,9.283,390.686
135,5.894,396.58
136,0.422,397.002
137,3.399,400.401
138,2.729,403.13
139,3.109,406.239
140,2.43,408.669
141,1.93,410.599
142,4.36,414.959
143,2.277,417.236
144,6.487,423.723
145,4.084,427.807
146,2.463,430.27
147,1.668,431.938
148,0.716,432.654
149,0.174,432.828
150,0.054,432.882
151,5.122,438.004
152,5.705,443.709
153,1.719,445.428
154,3.934,449.362
155,0.8,450.162
156,2.45,452.612
157,1.585,454.197
158,0.878,455.075
159,0.737,455.812
160,7.148,462.96
161,1.502,464.462
162,1.29,465.752
163,2.565,468.317
164,5.821,474.138
165,2.389,476.527
166,5.614,482.141
167,0.561,482.702
168,2.507,485.209
169,0.052,485.261
170,3.8,489.061
171,0.935,489.996
172,1.126,491.122
173,12.578,503.7
174,3.327,507.027
175,0.357,507.384
176,2.701,510.085
177,4.352,514.437
178,1.078,515.515
179,9.728,525.243
180,2.699,527.942
181,0.606,528.548
182,1.942,530.49
183,2.523,533.013
184,4.623,537.636
185,0.87,538.506
186,0.713,539.219
187,0.38,539.599
188,2.143,541.742
189,7.332,549.074
190,4.418,553.492
191,2.989,556.481
192,0.961,557.442
193,5.194,562.636
194,0.216,562.852
195,5.094,567.946
196,1.121,569.067
197,0.683,569.75
198,0.397,570.147
199,1.884,572.031
200,0.16,572.191
201,0.628,572.819
202,2.612,575.431
203,2.369,577.8
204,0.385,578.185
205,2.564,580.749
206,0.52,581.269
207,8.907,590.176
208,0.194,590.37
209,0.323,590.693
210,5.144,595.837
211,7.138,602.975
212,4.657,607.632
213,1.075,608.707
