ticket_id,inter_arr_time,arr_time
0,3.246,3.246
1,0.67,3.916
2,0.348,4.264
3,1.848,6.112
4,0.095,6.207
5,7.949,14.156
6,1.209,15.365
7,0.36,15.725
8,0.143,15.868
9,1.578,17.446
10,1.038,18.484
11,16.583,35.067
12,4.508,39.575
13,3.802,43.377
14,0.885,44.262
15,0.233,44.495
16,4.546,49.041
17,3.099,52.14
18,2.62,54.76
19,11.868,66.628
20,0.837,67.465
21,1.784,69.249
22,12.18,81.429
23,0.056,81.485
24,4.545,86.03
25,0.316,86.346
26,5.666,92.012
27,3.478,95.49
28,1.654,97.144
29,1.71,98.854
30,4.338,103.192
31,6.727,109.919
32,3.207,113.126
33,21.784,134.91
34,5.543,140.453
35,2.128,142.581
36,5.719,148.3
37,4.85,153.15
38,1.931,155.081
39,6.873,161.954
40,0.282,162.236
41,0.318,162.554
42,2.005,164.559
43,3.287,167.846
44,0.672,168.518
45,3.425,171.943
46,2.324,174.267
47,5.36,179.627
48,1.119,180.746
49,5.95,186.696
50,3.513,190.209
51,4.725,194.934
52,1.058,195.992
53,0.537,196.529
54,7.326,203.855
55,2.021,205.876
56,0.992,206.868
57,8.494,215.362
58,2.492,217.854
59,1.329,219.183
60,0.323,219.506
61,1.529,221.035
62,7.884,228.919
63,0.685,229.604
64,1.167,230.771
65,0.414,231.185
66,2.697,233.882
67,5.392,239.274
68,0.316,239.59
69,3.586,243.176
70,1.462,244.638
71,0.737,245.375
72,0.843,246.218
73,4.07,250.288
74,8.348,258.636
75,0.174,258.81
76,2.683,261.493
77,4.675,266.168
78,0.784,266.952
79,1.22,268.172
80,9.471,277.643
81,2.867,280.51
82,5.793,286.303
83,1.461,287.764
84,1.963,289.727
85,5.257,294.984
86,1.772,296.756
87,0.374,297.13
88,10.833,307.963
89,0.349,308.312
90,2.274,310.586
91,0.987,311.573
92,2.207,313.78
93,2.654,316.434
94,3.755,320.189
95,1.127,321.316
96,1.374,322.69
97,2.259,324.949
98,2.081,327.03
99,11.308,338.338
100,2.133,340.471
101,1.538,342.009
102,1.214,343.223
103,3.551,346.774
104,2.212,348.986
105,3.694,352.68
106,8.582,361.262
107,6.688,367.95
108,2.536,370.486
109,0.24,370.726
110,0.289,371.015
111,5.741,376.756
112,3.219,379.975
113,1.329,381.304
114,8.078,389.382
115,16.668,406.05
116,2.99,409.04
117,2.51,411.55
