ticket_id,inter_arr_time,arr_time
0,3.123,3.123
1,4.098,7.221
2,2.054,9.275
3,10.867,20.142
4,0.207,20.349
5,1.229,21.578
6,4.43,26.008
7,0.178,26.186
8,0.67,26.856
9,0.538,27.394
10,2.831,30.225
11,3.824,34.049
12,0.562,34.611
13,1.235,35.846
14,1.544,37.39
15,5.563,42.953
16,0.061,43.014
17,0.305,43.319
18,2.477,45.796
19,0.163,45.959
20,2.414,48.373
21,3.206,51.579
22,2.099,53.678
23,0.006,53.684
24,4.431,58.115
25,1.383,59.498
26,0.039,59.537
27,1.356,60.893
28,3.227,64.12
29,6.977,71.097
30,0.77,71.867
31,3.001,74.868
32,1.506,76.374
33,8.813,85.187
34,3.181,88.368
35,2.428,90.796
36,2.279,93.075
37,2.876,95.951
38,10.039,105.99
39,2.231,108.221
40,2.386,110.607
41,1.782,112.389
42,0.618,113.007
43,0.677,113.684
44,0.415,114.099
45,2.799,116.898
46,0.379,117.277
47,1.243,118.52
48,4.603,123.123
49,8.412,131.535
50,1.625,133.16
51,5.502,138.662
52,1.371,140.033
53,0.803,140.836
54,0.972,141.808
55,1.578,143.386
56,0.793,144.179
57,1.859,146.038
58,3.862,149.9
59,3.376,153.276
60,4.371,157.647
61,1.44,159.087
62,1.348,160.435
63,3.926,164.361
64,3.139,167.5
65,2.964,170.464
66,4.421,174.885
67,8.444,183.329
68,6.89,190.219
69,4.808,195.027
70,1.42,196.447
71,0.047,196.494
72,2.856,199.35
73,1.436,200.786
74,3.016,203.802
75,4.21,208.012
76,2.439,210.451
77,0.234,210.685
78,0.046,210.731
79,0.66,211.391
80,7.2,218.591
81,4.484,223.075
82,3.285,226.36
83,0.634,226.994
84,7.423,234.417
85,0.322,234.739
86,2.745,237.484
87,1.656,239.14
88,0.823,239.963
89,0.701,240.664
90,3.788,244.452
91,1.44,245.892
92,1.681,247.573
93,4.852,252.425
94,8.03,260.455
95,1.081,261.536
96,4.695,266.231
97,0.724,266.955
98,1.274,268.229
99,3.262,271.491
100,1.197,272.688
101,5.451,278.139
102,2.358,280.497
103,5.583,286.08
104,0.416,286.496
105,1.477,287.973
106,2.079,290.052
107,1.086,291.138
108,3.236,294.374
109,1.014,295.388
110,3.766,299.154
111,0.142,299.296
112,2.553,301.849
113,4.616,306.465
114,0.17,306.635
115,10.633,317.268
116,0.021,317.289
117,9.391,326.68
118,1.018,327.698
119,2.967,330.665
120,5.156,335.821
121,0.895,336.716
122,2.177,338.893
123,1.273,340.166
124,4.594,344.76
125,3.586,348.346
126,1.248,349.594
127,4.648,354.242
128,2.688,356.93
129,0.31,357.24
130,4.019,361.259
131,3.731,364.99
132,1.402,366.392
133,3.705,370.097
134,0.586,370.683
135,0.745,371.428
136,0.651,372.079
137,0.905,372.984
138,4.343,377.327
139,0.974,378.301
140,8.876,387.177
141,0.566,387.743
142,1.137,388.88
143,4.599,393.479
144,10.553,404.032
145,5.553,409.585
146,0.141,409.726
147,2.403,412.129
148,0.012,412.141
149,3.162,415.303
150,5.145,420.448
151,3.714,424.162
152,0.043,424.205
153,0.496,424.701
154,2.611,427.312
155,0.049,427.361
156,0.099,427.46
157,2.058,429.518
158,1.863,431.381
159,0.526,431.907
160,0.025,431.932
161,1.246,433.178
162,1.114,434.292
163,2.389,436.681
164,0.429,437.11
165,7.352,444.462
166,0.714,445.176
167,3.924,449.1
168,0.42,449.52
169,1.881,451.401
170,9.0,460.401
171,3.511,463.912
172,1.407,465.319
173,8.109,473.428
174,0.42,473.848
175,0.309,474.157
176,1.127,475.284
177,0.16,475.444
178,6.669,482.113
179,0.921,483.034
180,1.703,484.737
181,7.291,492.028
182,1.463,493.491
183,0.067,493.558
184,0.688,494.246
185,3.225,497.471
186,4.431,501.902
187,5.183,507.085
188,0.528,507.613
189,3.444,511.057
190,0.528,511.585
191,1.039,512.624
192,1.811,514.435
193,2.246,516.681
194,1.599,518.28
195,4.796,523.076
196,0.129,523.205
197,3.095,526.3
198,2.296,528.596
199,8.223,536.819
200,4.688,541.507
201,1.903,543.41
202,0.333,543.743
203,2.729,546.472
204,0.232,546.704
205,0.348,547.052
206,2.737,549.789
207,4.259,554.048
208,1.481,555.529
209,2.822,558.351
210,4.9,563.251
211,1.782,565.033
212,2.101,567.134
213,0.757,567.891
214,1.977,569.868
215,0.618,570.486
216,2.012,572.498
217,6.649,579.147
218,1.594,580.741
219,0.372,581.113
220,0.828,581.941
221,1.427,583.368
222,0.372,583.74
223,2.91,586.65
224,2.219,588.869
225,0.623,589.492
226,0.507,589.999
227,4.16,594.159
228,0.068,594.227
229,0.005,594.232
230,2.821,597.053
231,0.076,597.129
232,0.945,598.074
233,0.673,598.747
234,2.587,601.334
235,0.645,601.979
236,4.998,606.977
237,1.992,608.969
238,1.123,610.092
239,0.001,610.093
240,0.073,610.166
241,10.303,620.469
242,1.295,621.764
243,3.971,625.735
244,9.766,635.501
245,0.434,635.935
246,4.496,640.431
247,0.157,640.588
248,0.6,641.188
249,0.049,641.237
250,1.332,642.569
251,4.394,646.963
252,0.856,647.819
253,1.325,649.144
254,0.104,649.248
255,10.875,660.123
256,1.169,661.292
257,0.688,661.98
258,2.569,664.549
259,0.079,664.628
260,4.206,668.834
261,6.112,674.946
262,1.686,676.632
263,0.931,677.563
264,5.418,682.981
265,0.349,683.33
266,1.87,685.2
267,4.724,689.924
268,1.821,691.745
269,9.987,701.732
270,8.943,710.675
271,5.883,716.558
272,0.207,716.765
273,1.844,718.609
274,1.89,720.499
275,1.098,721.597
276,6.376,727.973
277,1.308,729.281
278,0.125,729.406
279,3.326,732.732
280,0.284,733.016
281,0.933,733.949
282,8.179,742.128
283,1.947,744.075
284,4.216,748.291
285,1.354,749.645
286,2.103,751.748
287,13.589,765.337
288,4.192,769.529
289,0.08,769.609
290,6.462,776.071
291,3.459,779.53
292,5.31,784.84
293,0.18,785.02
294,1.294,786.314
295,2.005,788.319
296,2.521,790.84
297,9.701,800.541
298,0.338,800.879
299,3.163,804.042
300,0.137,804.179
301,4.928,809.107
302,0.357,809.464
303,6.058,815.522
304,1.908,817.43
305,1.638,819.068
306,4.534,823.602
307,3.341,826.943
308,3.019,829.962
309,0.064,830.026
310,5.716,835.742
311,0.771,836.513
312,1.536,838.049
313,1.687,839.736
314,3.342,843.078
315,1.112,844.19
316,0.782,844.972
317,2.944,847.916
318,1.682,849.598
319,0.942,850.54
320,0.534,851.074
321,0.227,851.301
322,5.147,856.448
323,21.197,877.645
324,2.277,879.922
325,4.128,884.05
326,2.567,886.617
327,0.329,886.946
328,1.186,888.132
329,1.39,889.522
330,1.912,891.434
331,4.651,896.085
332,2.645,898.73
333,2.008,900.738
334,3.152,903.89
335,0.016,903.906
336,1.118,905.024
337,9.669,914.693
338,0.599,915.292
339,0.038,915.33
340,2.287,917.617
341,1.687,919.304
342,1.274,920.578
343,2.209,922.787
344,6.608,929.395
345,0.659,930.054
346,3.043,933.097
347,6.942,940.039
348,0.087,940.126
349,1.259,941.385
350,2.04,943.425
351,0.628,944.053
352,0.834,944.887
353,3.607,948.494
354,1.475,949.969
355,1.765,951.734
356,3.416,955.15
357,1.663,956.813
358,2.193,959.006
359,1.757,960.763
360,1.984,962.747
361,1.635,964.382
362,0.357,964.739
363,2.329,967.068
364,1.165,968.233
365,0.704,968.937
366,4.459,973.396
367,3.684,977.08
368,0.844,977.924
369,0.409,978.333
370,4.953,983.286
371,0.866,984.152
372,8.971,993.123
373,7.115,1000.238
374,1.927,1002.165
375,10.633,1012.798
376,8.334,1021.132
377,6.335,1027.467
378,3.806,1031.273
379,9.428,1040.701
380,1.899,1042.6
381,4.071,1046.671
382,0.736,1047.407
383,0.602,1048.009
384,0.998,1049.007
385,4.109,1053.116
386,2.64,1055.756
387,3.614,1059.37
388,0.221,1059.591
389,0.615,1060.206
390,2.129,1062.335
391,7.661,1069.996
392,6.619,1076.615
393,4.011,1080.626
394,2.616,1083.242
395,2.465,1085.707
396,7.436,1093.143
397,4.493,1097.636
398,2.032,1099.668
399,6.735,1106.403
400,0.947,1107.35
401,1.709,1109.059
402,4.208,1113.267
403,0.673,1113.94
404,0.89,1114.83
405,6.656,1121.486
406,14.16,1135.646
407,1.674,1137.32
408,0.283,1137.603
409,0.708,1138.311
410,0.611,1138.922
411,9.137,1148.059
412,0.689,1148.748
413,0.58,1149.328
414,3.232,1152.56
415,0.096,1152.656
416,3.932,1156.588
417,13.045,1169.633
418,0.59,1170.223
419,0.024,1170.247
420,1.264,1171.511
421,2.11,1173.621
422,2.826,1176.447
423,0.555,1177.002
424,3.379,1180.381
425,0.456,1180.837
426,5.198,1186.035
427,1.081,1187.116
428,4.94,1192.056
429,4.118,1196.174
430,4.555,1200.729
431,4.127,1204.856
432,1.689,1206.545
433,0.508,1207.053
434,0.167,1207.22
435,1.389,1208.609
436,5.982,1214.591
437,1.862,1216.453
438,3.025,1219.478
439,1.689,1221.167
440,3.747,1224.914
441,0.235,1225.149
442,1.207,1226.356
443,2.1,1228.456
444,4.834,1233.29
445,0.493,1233.783
446,5.102,1238.885
447,1.381,1240.266
448,1.065,1241.331
449,1.257,1242.588
450,3.78,1246.368
451,1.397,1247.765
452,0.714,1248.479
453,1.081,1249.56
454,0.898,1250.458
455,1.043,1251.501
456,3.443,1254.944
457,0.81,1255.754
458,13.209,1268.963
459,2.011,1270.974
460,0.857,1271.831
461,9.565,1281.396
462,0.408,1281.804
463,3.478,1285.282
464,0.055,1285.337
465,3.265,1288.602
466,11.763,1300.365
467,4.709,1305.074
468,2.517,1307.591
469,2.285,1309.876
470,1.033,1310.909
471,1.763,1312.672
472,8.101,1320.773
473,2.774,1323.547
474,0.094,1323.641
475,0.137,1323.778
476,0.378,1324.156
477,2.157,1326.313
478,2.949,1329.262
479,0.167,1329.429
480,2.523,1331.952
481,0.659,1332.611
482,11.165,1343.776
483,0.159,1343.935
484,0.385,1344.32
485,1.198,1345.518
486,9.011,1354.529
487,1.24,1355.769
488,5.51,1361.279
489,8.747,1370.026
490,0.969,1370.995
491,1.052,1372.047
492,5.799,1377.846
493,6.333,1384.179
494,5.043,1389.222
495,0.995,1390.217
496,4.222,1394.439
497,1.325,1395.764
498,0.414,1396.178
499,1.502,1397.68
500,5.496,1403.176
501,5.48,1408.656
502,0.147,1408.803
503,0.131,1408.934
504,8.393,1417.327
505,0.316,1417.643
506,10.648,1428.291
507,2.483,1430.774
508,2.744,1433.518
509,3.996,1437.514
510,5.092,1442.606
511,1.81,1444.416
512,1.528,1445.944
513,2.182,1448.126
514,6.872,1454.998
515,0.332,1455.33
516,2.424,1457.754
517,1.215,1458.969
518,3.439,1462.408
519,5.744,1468.152
520,0.854,1469.006
521,3.034,1472.04
522,3.598,1475.638
523,0.362,1476.0
524,0.951,1476.951
525,3.682,1480.633
526,4.441,1485.074
527,0.762,1485.836
528,12.635,1498.471
529,1.596,1500.067
530,5.468,1505.535
531,1.094,1506.629
532,4.888,1511.517
533,0.514,1512.031
534,8.321,1520.352
535,0.649,1521.001
536,0.693,1521.694
537,4.212,1525.906
538,1.274,1527.18
539,0.542,1527.722
540,0.155,1527.877
541,6.175,1534.052
542,0.729,1534.781
543,1.717,1536.498
544,0.913,1537.411
545,1.484,1538.895
546,4.104,1542.999
547,1.148,1544.147
548,0.924,1545.071
549,5.634,1550.705
550,0.459,1551.164
551,1.624,1552.788
552,5.426,1558.214
553,3.36,1561.574
554,1.62,1563.194
555,0.519,1563.713
556,2.515,1566.228
557,2.895,1569.123
558,2.256,1571.379
559,1.332,1572.711
560,3.896,1576.607
561,1.094,1577.701
562,0.346,1578.047
563,0.984,1579.031
564,1.689,1580.72
565,2.36,1583.08
566,0.035,1583.115
567,0.885,1584.0
568,4.009,1588.009
569,9.447,1597.456
570,5.281,1602.737
571,8.078,1610.815
572,0.17,1610.985
573,8.43,1619.415
574,9.511,1628.926
575,2.927,1631.853
576,1.717,1633.57
577,3.793,1637.363
578,5.961,1643.324
579,0.76,1644.084
580,0.062,1644.146
581,0.004,1644.15
582,1.746,1645.896
583,0.667,1646.563
584,0.285,1646.848
585,0.862,1647.71
586,1.573,1649.283
587,0.473,1649.756
588,1.145,1650.901
589,0.412,1651.313
590,1.857,1653.17
591,1.435,1654.605
592,3.23,1657.835
593,1.799,1659.634
594,6.889,1666.523
595,4.085,1670.608
596,2.424,1673.032
597,6.256,1679.288
598,0.406,1679.694
599,5.313,1685.007
600,0.688,1685.695
601,6.285,1691.98
602,2.317,1694.297
603,3.203,1697.5
604,3.392,1700.892
605,0.826,1701.718
606,0.316,1702.034
607,2.555,1704.589
608,0.614,1705.203
609,4.32,1709.523
610,1.729,1711.252
611,2.78,1714.032
612,3.129,1717.161
613,5.77,1722.931
614,0.941,1723.872
615,1.437,1725.309
616,1.351,1726.66
617,9.991,1736.651
618,10.213,1746.864
619,2.819,1749.683
620,2.109,1751.792
621,0.859,1752.651
622,0.273,1752.924
623,2.37,1755.294
624,4.162,1759.456
625,0.541,1759.997
626,3.608,1763.605
627,13.458,1777.063
628,0.302,1777.365
629,0.305,1777.67
630,1.265,1778.935
631,2.349,1781.284
632,2.012,1783.296
633,5.056,1788.352
634,4.356,1792.708
635,0.73,1793.438
636,0.453,1793.891
637,1.344,1795.235
638,0.996,1796.231
639,5.397,1801.628
640,2.498,1804.126
641,1.315,1805.441
642,3.433,1808.874
643,4.826,1813.7
644,3.089,1816.789
645,1.964,1818.753
646,1.418,1820.171
647,4.549,1824.72
648,6.393,1831.113
649,0.673,1831.786
650,1.42,1833.206
651,9.106,1842.312
652,7.07,1849.382
653,0.695,1850.077
654,4.573,1854.65
655,2.173,1856.823
656,0.883,1857.706
657,1.146,1858.852
658,4.049,1862.901
659,6.087,1868.988
660,3.939,1872.927
661,1.237,1874.164
662,0.507,1874.671
663,2.709,1877.38
664,2.613,1879.993
665,0.383,1880.376
666,8.925,1889.301
667,1.034,1890.335
668,0.292,1890.627
669,7.966,1898.593
670,1.655,1900.248
671,6.155,1906.403
672,3.804,1910.207
673,1.631,1911.838
674,0.899,1912.737
675,0.608,1913.345
676,0.45,1913.795
677,2.649,1916.444
