ticket_id,inter_arr_time,arr_time
0,2.206,2.206
1,0.031,2.237
2,1.261,3.498
3,1.544,5.042
4,2.247,7.289
5,0.099,7.388
6,1.883,9.271
7,0.29,9.561
8,0.217,9.778
9,0.373,10.151
10,3.059,13.21
11,0.825,14.035
12,0.308,14.343
13,0.402,14.745
14,6.009,20.754
15,0.758,21.512
16,2.977,24.489
17,1.147,25.636
18,0.277,25.913
19,1.161,27.074
20,0.684,27.758
21,1.855,29.613
22,0.065,29.678
23,1.932,31.61
24,0.149,31.759
25,0.457,32.216
26,0.633,32.849
27,0.142,32.991
28,1.788,34.779
29,1.661,36.44
30,1.099,37.539
31,0.091,37.63
32,0.76,38.39
33,2.856,41.246
34,0.243,41.489
35,0.135,41.624
36,2.033,43.657
37,0.249,43.906
38,5.987,49.893
39,0.051,49.944
40,1.762,51.706
41,1.461,53.167
42,0.685,53.852
43,6.323,60.175
44,0.824,60.999
45,1.116,62.115
46,0.326,62.441
47,1.312,63.753
48,1.605,65.358
49,0.483,65.841
50,1.086,66.927
51,0.798,67.725
52,0.17,67.895
53,5.053,72.948
54,2.154,75.102
55,0.016,75.118
56,0.711,75.829
57,0.78,76.609
58,0.85,77.459
59,2.458,79.917
60,0.402,80.319
61,7.542,87.861
62,1.442,89.303
63,0.574,89.877
64,5.165,95.042
65,5.881,100.923
66,0.167,101.09
67,0.334,101.424
68,0.733,102.157
69,0.067,102.224
70,0.052,102.276
71,2.126,104.402
72,0.73,105.132
73,4.854,109.986
74,0.431,110.417
75,5.672,116.089
76,2.808,118.897
77,1.057,119.954
78,3.638,123.592
79,5.436,129.028
80,0.378,129.406
81,1.407,130.813
82,0.974,131.787
83,1.886,133.673
84,2.354,136.027
85,1.799,137.826
86,0.42,138.246
87,0.06,138.306
88,0.726,139.032
89,3.909,142.941
90,0.219,143.16
91,0.475,143.635
92,2.707,146.342
93,0.349,146.691
94,1.011,147.702
95,4.287,151.989
96,0.36,152.349
97,0.638,152.987
98,3.582,156.569
99,1.736,158.305
100,1.431,159.736
101,0.23,159.966
102,0.506,160.472
103,0.715,161.187
104,2.599,163.786
105,10.289,174.075
106,2.396,176.471
107,0.879,177.35
108,1.882,179.232
109,1.467,180.699
110,2.312,183.011
111,0.775,183.786
112,1.5,185.286
113,0.911,186.197
114,1.809,188.006
115,0.186,188.192
116,0.144,188.336
117,0.848,189.184
118,1.425,190.609
119,5.491,196.1
120,0.137,196.237
121,3.549,199.786
122,4.985,204.771
123,5.1,209.871
124,0.509,210.38
125,2.226,212.606
126,1.544,214.15
127,1.856,216.006
128,0.914,216.92
129,0.254,217.174
130,3.96,221.134
131,2.504,223.638
132,2.088,225.726
133,0.091,225.817
134,1.631,227.448
135,0.285,227.733
136,0.276,228.009
137,2.989,230.998
138,6.396,237.394
139,2.18,239.574
140,1.033,240.607
141,0.524,241.131
142,0.69,241.821
143,1.626,243.447
144,0.162,243.609
145,2.253,245.862
146,0.936,246.798
147,1.135,247.933
148,1.946,249.879
149,3.792,253.671
150,1.483,255.154
151,0.101,255.255
152,0.405,255.66
153,0.314,255.974
154,0.281,256.255
155,1.006,257.261
156,1.89,259.151
157,0.855,260.006
158,1.115,261.121
159,2.5,263.621
160,0.405,264.026
161,0.499,264.525
162,0.448,264.973
163,1.49,266.463
164,0.612,267.075
165,1.157,268.232
166,2.199,270.431
167,0.064,270.495
168,0.835,271.33
169,0.484,271.814
170,3.239,275.053
171,2.25,277.303
172,0.157,277.46
173,1.298,278.758
174,0.762,279.52
175,1.332,280.852
176,0.677,281.529
177,0.115,281.644
178,2.693,284.337
179,1.772,286.109
180,1.105,287.214
181,2.361,289.575
182,7.282,296.857
183,2.292,299.149
184,3.256,302.405
185,1.628,304.033
186,5.511,309.544
187,1.594,311.138
188,3.331,314.469
189,0.804,315.273
190,0.546,315.819
191,0.458,316.277
192,1.746,318.023
193,4.359,322.382
194,0.417,322.799
195,0.025,322.824
196,5.048,327.872
197,0.19,328.062
198,0.929,328.991
199,0.409,329.4
200,2.792,332.192
201,1.361,333.553
202,1.536,335.089
203,0.237,335.326
204,1.373,336.699
205,0.496,337.195
206,0.772,337.967
207,2.845,340.812
208,0.29,341.102
209,3.202,344.304
210,3.745,348.049
211,0.088,348.137
212,0.864,349.001
213,1.931,350.932
214,0.813,351.745
215,0.78,352.525
216,0.184,352.709
217,2.554,355.263
218,1.627,356.89
219,0.843,357.733
220,0.891,358.624
221,0.927,359.551
222,0.014,359.565
223,3.463,363.028
224,1.918,364.946
225,1.711,366.657
226,0.153,366.81
227,2.16,368.97
228,1.566,370.536
229,1.171,371.707
230,1.537,373.244
231,0.18,373.424
232,0.333,373.757
233,0.334,374.091
234,0.278,374.369
235,1.75,376.119
236,0.749,376.868
237,0.231,377.099
238,0.593,377.692
239,1.846,379.538
240,1.541,381.079
241,2.947,384.026
242,0.733,384.759
243,1.012,385.771
244,0.742,386.513
245,2.307,388.82
246,1.282,390.102
247,0.137,390.239
248,1.065,391.304
249,0.043,391.347
250,4.381,395.728
251,0.677,396.405
252,0.621,397.026
253,3.967,400.993
254,3.683,404.676
255,2.572,407.248
256,0.901,408.149
257,1.931,410.08
258,0.921,411.001
259,0.48,411.481
260,1.496,412.977
261,0.076,413.053
262,0.134,413.187
263,0.105,413.292
264,5.442,418.734
265,1.167,419.901
266,0.164,420.065
267,2.254,422.319
268,1.815,424.134
269,7.618,431.752
270,3.327,435.079
271,0.69,435.769
272,0.51,436.279
273,1.025,437.304
274,0.857,438.161
275,0.066,438.227
276,0.151,438.378
277,1.839,440.217
278,0.576,440.793
279,2.239,443.032
280,0.882,443.914
281,2.051,445.965
282,0.346,446.311
283,0.172,446.483
284,1.145,447.628
285,0.632,448.26
286,0.787,449.047
287,2.174,451.221
288,0.689,451.91
289,0.149,452.059
290,2.183,454.242
291,0.417,454.659
292,3.492,458.151
293,1.682,459.833
294,0.083,459.916
295,2.248,462.164
296,3.164,465.328
297,1.287,466.615
298,0.21,466.825
299,0.527,467.352
300,1.004,468.356
301,0.439,468.795
302,3.719,472.514
303,0.572,473.086
304,0.244,473.33
305,0.203,473.533
306,1.178,474.711
307,0.116,474.827
308,1.072,475.899
309,0.669,476.568
310,0.951,477.519
311,0.432,477.951
312,1.874,479.825
313,3.894,483.719
314,5.775,489.494
315,2.836,492.33
316,0.236,492.566
317,2.463,495.029
318,3.394,498.423
319,0.219,498.642
320,1.359,500.001
321,1.582,501.583
322,1.151,502.734
323,0.432,503.166
324,0.531,503.697
325,0.634,504.331
326,2.556,506.887
327,0.866,507.753
328,0.515,508.268
329,0.372,508.64
330,1.125,509.765
331,0.575,510.34
332,7.524,517.864
333,3.628,521.492
334,3.148,524.64
335,0.463,525.103
336,2.765,527.868
337,3.642,531.51
338,1.991,533.501
339,0.218,533.719
340,1.546,535.265
341,5.362,540.627
342,1.481,542.108
343,2.155,544.263
344,0.978,545.241
345,0.335,545.576
346,0.263,545.839
347,1.212,547.051
348,0.255,547.306
349,0.656,547.962
350,0.684,548.646
351,0.846,549.492
352,0.585,550.077
353,1.389,551.466
354,0.03,551.496
355,1.4,552.896
356,2.915,555.811
357,1.12,556.931
358,0.321,557.252
359,0.777,558.029
360,0.041,558.07
361,0.208,558.278
362,0.255,558.533
363,0.205,558.738
364,0.413,559.151
365,0.249,559.4
366,2.391,561.791
367,0.594,562.385
368,0.163,562.548
369,0.724,563.272
370,0.428,563.7
371,1.359,565.059
372,0.227,565.286
373,4.55,569.836
374,0.663,570.499
375,0.56,571.059
376,0.985,572.044
377,0.892,572.936
378,0.371,573.307
379,1.003,574.31
380,0.147,574.457
381,0.017,574.474
382,0.989,575.463
383,4.322,579.785
384,0.133,579.918
385,0.01,579.928
386,0.181,580.109
387,1.7,581.809
388,2.394,584.203
389,1.301,585.504
390,0.102,585.606
391,0.647,586.253
392,1.367,587.62
393,0.451,588.071
394,1.316,589.387
