ticket_id,inter_arr_time,arr_time
0,0.788,0.788
1,8.544,9.332
2,1.671,11.003
3,3.491,14.494
4,6.662,21.156
5,2.82,23.976
6,4.661,28.637
7,6.61,35.247
8,1.897,37.144
9,1.408,38.552
10,2.575,41.127
11,0.768,41.895
12,1.087,42.982
13,0.308,43.29
14,7.023,50.313
15,2.024,52.337
16,5.114,57.451
17,5.46,62.911
18,2.919,65.83
19,0.741,66.571
20,3.239,69.81
21,3.04,72.85
22,2.86,75.71
23,4.357,80.067
24,9.211,89.278
25,2.148,91.426
26,1.162,92.588
27,0.585,93.173
28,1.584,94.757
29,8.643,103.4
30,1.168,104.568
31,1.185,105.753
32,1.315,107.068
33,1.096,108.164
34,2.866,111.03
35,5.121,116.151
36,3.831,119.982
37,1.095,121.077
38,1.553,122.63
39,0.006,122.636
40,1.58,124.216
41,1.805,126.021
42,5.842,131.863
43,3.834,135.697
44,2.768,138.465
45,3.319,141.784
46,0.528,142.312
47,0.549,142.861
48,7.77,150.631
49,3.142,153.773
50,4.404,158.177
51,7.722,165.899
52,0.034,165.933
53,5.804,171.737
54,3.09,174.827
55,4.982,179.809
56,4.272,184.081
57,0.208,184.289
58,6.039,190.328
59,1.755,192.083
60,0.224,192.307
61,0.295,192.602
62,10.773,203.375
63,1.288,204.663
64,4.213,208.876
65,6.395,215.271
66,0.013,215.284
67,23.963,239.247
68,2.892,242.139
69,3.673,245.812
70,0.03,245.842
71,3.052,248.894
72,1.967,250.861
73,2.637,253.498
74,5.117,258.615
75,0.837,259.452
76,1.291,260.743
77,2.255,262.998
78,2.14,265.138
79,2.245,267.383
80,5.64,273.023
81,6.47,279.493
82,3.932,283.425
83,3.879,287.304
84,5.298,292.602
85,1.74,294.342
86,0.177,294.519
87,2.421,296.94
88,0.769,297.709
89,3.984,301.693
90,0.556,302.249
91,9.938,312.187
92,0.152,312.339
93,2.782,315.121
94,0.524,315.645
95,0.771,316.416
96,0.176,316.592
97,1.334,317.926
98,3.779,321.705
99,0.713,322.418
100,1.98,324.398
101,4.854,329.252
102,0.855,330.107
103,0.195,330.302
104,6.493,336.795
105,1.115,337.91
106,0.187,338.097
107,4.4,342.497
108,4.505,347.002
109,0.138,347.14
110,0.635,347.775
111,13.246,361.021
112,1.18,362.201
113,2.37,364.571
114,2.39,366.961
115,2.405,369.366
116,0.127,369.493
117,0.767,370.26
118,2.727,372.987
119,0.737,373.724
120,8.856,382.58
121,7.405,389.985
122,3.385,393.37
123,3.1,396.47
124,0.048,396.518
125,4.316,400.834
126,4.272,405.106
127,3.367,408.473
128,1.682,410.155
129,0.466,410.621
130,4.298,414.919
131,7.094,422.013
132,1.708,423.721
133,3.672,427.393
134,0.572,427.965
135,0.304,428.269
136,2.819,431.088
137,1.437,432.525
138,0.836,433.361
139,6.911,440.272
140,0.194,440.466
141,4.937,445.403
142,0.9,446.303
143,0.708,447.011
144,1.052,448.063
145,1.755,449.818
146,3.31,453.128
147,6.733,459.861
148,0.342,460.203
149,6.955,467.158
150,0.559,467.717
151,4.039,471.756
152,0.378,472.134
153,9.91,482.044
154,10.086,492.13
155,0.497,492.627
156,5.019,497.646
157,0.248,497.894
158,3.157,501.051
159,1.835,502.886
160,2.199,505.085
161,4.176,509.261
162,1.354,510.615
163,3.764,514.379
164,0.399,514.778
165,5.433,520.211
166,1.112,521.323
167,1.45,522.773
168,9.347,532.12
169,9.387,541.507
170,7.806,549.313
171,5.207,554.52
172,0.126,554.646
173,0.999,555.645
174,1.483,557.128
175,2.458,559.586
176,9.418,569.004
177,0.532,569.536
178,3.205,572.741
179,5.708,578.449
180,1.45,579.899
181,10.333,590.232
182,0.909,591.141
183,0.638,591.779
184,5.387,597.166
185,0.009,597.175
186,2.036,599.211
187,8.306,607.517
188,1.237,608.754
189,0.16,608.914
190,1.199,610.113
191,2.46,612.573
192,3.159,615.732
193,2.93,618.662
194,0.432,619.094
195,0.663,619.757
196,6.823,626.58
197,3.01,629.59
198,3.696,633.286
199,0.485,633.771
200,11.443,645.214
201,0.857,646.071
202,1.759,647.83
203,2.349,650.179
204,0.932,651.111
205,1.919,653.03
206,1.238,654.268
207,2.673,656.941
208,0.373,657.314
209,2.645,659.959
210,4.495,664.454
211,1.636,666.09
212,2.949,669.039
213,8.098,677.137
214,0.041,677.178
215,5.068,682.246
216,10.365,692.611
217,2.938,695.549
218,0.336,695.885
219,2.775,698.66
220,0.053,698.713
221,1.214,699.927
222,0.103,700.03
223,2.738,702.768
224,0.875,703.643
225,6.017,709.66
226,5.117,714.777
227,6.278,721.055
228,1.586,722.641
229,0.63,723.271
230,0.652,723.923
231,11.045,734.968
232,1.256,736.224
233,0.52,736.744
234,3.136,739.88
235,0.117,739.997
236,1.955,741.952
237,0.424,742.376
238,2.04,744.416
239,5.344,749.76
240,11.511,761.271
241,6.236,767.507
242,1.911,769.418
243,1.205,770.623
244,1.492,772.115
245,2.935,775.05
246,0.176,775.226
247,2.652,777.878
248,0.192,778.07
249,0.431,778.501
250,2.416,780.917
251,6.449,787.366
252,0.162,787.528
253,10.573,798.101
254,1.579,799.68
255,1.116,800.796
256,1.134,801.93
257,0.28,802.21
258,0.975,803.185
259,1.706,804.891
260,0.449,805.34
261,5.729,811.069
262,0.061,811.13
263,3.642,814.772
264,0.073,814.845
265,1.953,816.798
266,0.989,817.787
267,13.153,830.94
268,4.845,835.785
269,1.056,836.841
270,2.413,839.254
271,6.332,845.586
272,1.241,846.827
273,1.993,848.82
274,0.359,849.179
275,3.119,852.298
276,0.148,852.446
277,5.82,858.266
278,1.512,859.778
279,3.102,862.88
280,0.834,863.714
281,3.491,867.205
282,3.803,871.008
283,0.511,871.519
284,0.001,871.52
285,0.704,872.224
286,6.109,878.333
287,1.461,879.794
288,3.1,882.894
289,1.421,884.315
290,4.132,888.447
291,0.657,889.104
292,1.612,890.716
293,5.118,895.834
294,1.32,897.154
295,2.22,899.374
296,1.244,900.618
297,2.364,902.982
298,0.099,903.081
299,5.246,908.327
300,1.174,909.501
301,9.47,918.971
302,2.497,921.468
303,0.184,921.652
304,0.588,922.24
305,2.657,924.897
306,0.85,925.747
307,2.641,928.388
308,0.701,929.089
309,2.593,931.682
310,3.298,934.98
311,1.153,936.133
312,0.034,936.167
313,5.381,941.548
314,0.117,941.665
315,0.043,941.708
316,3.105,944.813
317,0.012,944.825
318,0.377,945.202
319,5.602,950.804
320,6.096,956.9
321,5.035,961.935
322,7.21,969.145
323,7.264,976.409
324,1.194,977.603
325,1.134,978.737
326,4.42,983.157
327,5.788,988.945
328,7.032,995.977
329,5.539,1001.516
330,4.012,1005.528
331,2.056,1007.584
332,1.3,1008.884
333,0.901,1009.785
334,4.578,1014.363
335,6.9,1021.263
336,1.762,1023.025
337,1.353,1024.378
338,11.86,1036.238
339,2.333,1038.571
340,2.418,1040.989
341,1.638,1042.627
342,3.307,1045.934
343,1.862,1047.796
344,7.054,1054.85
345,3.91,1058.76
346,1.356,1060.116
347,0.153,1060.269
348,1.302,1061.571
349,2.715,1064.286
350,2.596,1066.882
351,13.919,1080.801
352,0.762,1081.563
353,2.077,1083.64
354,0.011,1083.651
355,1.281,1084.932
356,0.684,1085.616
357,0.909,1086.525
358,4.153,1090.678
359,0.708,1091.386
360,2.536,1093.922
361,2.801,1096.723
362,1.48,1098.203
363,3.166,1101.369
364,2.541,1103.91
365,0.958,1104.868
366,3.463,1108.331
367,11.227,1119.558
368,0.552,1120.11
369,4.304,1124.414
370,2.401,1126.815
371,5.71,1132.525
372,2.531,1135.056
373,12.931,1147.987
374,4.818,1152.805
375,2.613,1155.418
376,2.62,1158.038
377,0.972,1159.01
378,0.756,1159.766
379,3.512,1163.278
380,8.74,1172.018
381,2.175,1174.193
382,5.16,1179.353
383,0.13,1179.483
384,3.055,1182.538
385,1.384,1183.922
386,6.262,1190.184
387,8.083,1198.267
388,1.699,1199.966
389,3.376,1203.342
390,1.245,1204.587
391,7.547,1212.134
392,0.755,1212.889
393,0.958,1213.847
394,0.912,1214.759
395,3.906,1218.665
396,0.582,1219.247
397,3.016,1222.263
398,1.818,1224.081
399,13.009,1237.09
400,0.792,1237.882
401,0.018,1237.9
402,1.601,1239.501
403,2.414,1241.915
404,1.601,1243.516
405,0.259,1243.775
406,11.85,1255.625
407,0.481,1256.106
408,7.832,1263.938
409,0.706,1264.644
410,1.162,1265.806
411,2.537,1268.343
412,1.999,1270.342
413,2.826,1273.168
414,0.856,1274.024
415,2.186,1276.21
416,3.216,1279.426
417,0.434,1279.86
418,0.397,1280.257
419,0.178,1280.435
420,2.248,1282.683
421,2.254,1284.937
422,0.599,1285.536
423,1.671,1287.207
424,1.612,1288.819
425,1.908,1290.727
426,1.363,1292.09
427,3.174,1295.264
428,0.817,1296.081
429,15.17,1311.251
430,4.042,1315.293
431,2.767,1318.06
432,0.589,1318.649
433,0.961,1319.61
434,2.53,1322.14
435,3.015,1325.155
436,3.089,1328.244
437,2.922,1331.166
438,4.689,1335.855
439,3.488,1339.343
440,2.052,1341.395
441,2.703,1344.098
442,3.534,1347.632
443,6.417,1354.049
444,6.255,1360.304
445,3.602,1363.906
446,0.875,1364.781
447,0.05,1364.831
448,1.861,1366.692
449,6.032,1372.724
450,3.081,1375.805
451,0.042,1375.847
452,0.841,1376.688
453,2.165,1378.853
454,4.514,1383.367
455,0.43,1383.797
456,1.831,1385.628
457,0.111,1385.739
458,9.641,1395.38
459,1.558,1396.938
460,0.448,1397.386
461,6.454,1403.84
462,1.713,1405.553
463,3.433,1408.986
464,0.733,1409.719
465,0.885,1410.604
466,3.589,1414.193
467,5.702,1419.895
468,0.906,1420.801
469,0.688,1421.489
470,4.108,1425.597
471,2.529,1428.126
472,0.719,1428.845
473,0.312,1429.157
474,4.59,1433.747
475,2.628,1436.375
476,3.404,1439.779
477,2.971,1442.75
478,0.171,1442.921
479,0.375,1443.296
480,1.407,1444.703
481,3.009,1447.712
482,2.062,1449.774
483,2.705,1452.479
484,1.959,1454.438
485,0.487,1454.925
486,5.944,1460.869
487,2.489,1463.358
488,2.046,1465.404
489,0.319,1465.723
490,1.422,1467.145
491,14.125,1481.27
492,1.694,1482.964
493,2.676,1485.64
494,0.227,1485.867
495,2.833,1488.7
496,0.92,1489.62
497,2.799,1492.419
498,1.381,1493.8
499,2.375,1496.175
500,0.415,1496.59
501,3.56,1500.15
502,2.608,1502.758
503,2.023,1504.781
504,15.933,1520.714
505,0.656,1521.37
506,1.936,1523.306
507,4.99,1528.296
508,2.829,1531.125
509,2.814,1533.939
510,10.274,1544.213
511,0.051,1544.264
512,0.334,1544.598
513,1.606,1546.204
514,15.223,1561.427
515,0.071,1561.498
516,4.999,1566.497
517,3.623,1570.12
518,8.157,1578.277
519,2.144,1580.421
520,3.455,1583.876
521,0.106,1583.982
522,1.149,1585.131
523,0.505,1585.636
524,0.471,1586.107
525,6.305,1592.412
526,10.086,1602.498
527,5.395,1607.893
528,3.206,1611.099
529,2.846,1613.945
530,0.844,1614.789
531,6.084,1620.873
532,3.36,1624.233
533,9.115,1633.348
534,6.415,1639.763
535,5.243,1645.006
536,3.371,1648.377
537,1.016,1649.393
538,6.164,1655.557
539,1.444,1657.001
540,0.671,1657.672
541,2.204,1659.876
542,0.753,1660.629
543,5.931,1666.56
544,6.637,1673.197
545,4.509,1677.706
546,7.846,1685.552
547,3.88,1689.432
548,2.895,1692.327
549,0.079,1692.406
550,0.386,1692.792
551,4.181,1696.973
552,0.367,1697.34
553,2.474,1699.814
554,4.942,1704.756
555,0.504,1705.26
556,7.678,1712.938
557,1.518,1714.456
558,1.13,1715.586
559,5.441,1721.027
560,3.312,1724.339
561,1.091,1725.43
562,0.111,1725.541
563,0.91,1726.451
564,3.695,1730.146
565,3.95,1734.096
566,4.533,1738.629
567,0.234,1738.863
568,0.384,1739.247
569,4.417,1743.664
570,4.208,1747.872
571,0.724,1748.596
572,6.151,1754.747
573,2.09,1756.837
574,0.721,1757.558
575,4.822,1762.38
576,2.048,1764.428
577,4.03,1768.458
578,4.085,1772.543
579,0.791,1773.334
580,0.803,1774.137
581,0.455,1774.592
582,2.044,1776.636
583,1.541,1778.177
584,9.217,1787.394
585,1.735,1789.129
586,2.469,1791.598
587,6.273,1797.871
588,2.699,1800.57
589,3.292,1803.862
590,3.704,1807.566
591,0.448,1808.014
592,0.937,1808.951
593,0.247,1809.198
594,2.45,1811.648
595,2.28,1813.928
596,2.476,1816.404
597,2.404,1818.808
598,0.749,1819.557
599,1.611,1821.168
600,10.7,1831.868
601,2.406,1834.274
602,0.294,1834.568
603,3.549,1838.117
604,2.557,1840.674
605,4.815,1845.489
606,6.359,1851.848
607,5.587,1857.435
608,2.511,1859.946
609,16.557,1876.503
610,0.059,1876.562
611,1.719,1878.281
612,1.615,1879.896
613,0.682,1880.578
614,1.494,1882.072
615,1.173,1883.245
616,2.735,1885.98
617,2.367,1888.347
618,1.588,1889.935
619,0.961,1890.896
620,0.573,1891.469
621,0.98,1892.449
622,2.688,1895.137
623,0.678,1895.815
624,2.901,1898.716
625,5.88,1904.596
626,1.546,1906.142
627,2.193,1908.335
628,3.202,1911.537
629,0.981,1912.518
630,5.458,1917.976
631,1.13,1919.106
632,0.184,1919.29
633,4.399,1923.689
634,0.507,1924.196
635,0.576,1924.772
636,0.814,1925.586
637,0.16,1925.746
638,1.491,1927.237
639,1.72,1928.957
640,1.152,1930.109
641,1.584,1931.693
642,4.274,1935.967
643,2.169,1938.136
644,0.409,1938.545
645,0.151,1938.696
646,0.586,1939.282
647,20.566,1959.848
648,0.672,1960.52
649,8.357,1968.877
650,0.857,1969.734
651,2.883,1972.617
652,7.045,1979.662
653,7.505,1987.167
654,0.612,1987.779
655,3.821,1991.6
656,4.973,1996.573
657,0.398,1996.971
658,3.201,2000.172
659,3.222,2003.394
660,1.921,2005.315
661,1.447,2006.762
662,7.225,2013.987
663,1.411,2015.398
664,0.351,2015.749
665,2.965,2018.714
666,1.349,2020.063
667,0.175,2020.238
668,0.446,2020.684
669,7.011,2027.695
670,10.07,2037.765
671,2.094,2039.859
672,0.004,2039.863
673,9.617,2049.48
674,0.325,2049.805
675,2.965,2052.77
676,4.236,2057.006
677,3.092,2060.098
678,4.355,2064.453
679,4.024,2068.477
680,3.979,2072.456
681,0.856,2073.312
682,6.133,2079.445
683,0.154,2079.599
684,0.352,2079.951
685,3.554,2083.505
686,3.993,2087.498
687,2.786,2090.284
688,9.346,2099.63
689,1.043,2100.673
690,1.868,2102.541
691,0.244,2102.785
692,1.162,2103.947
693,3.224,2107.171
694,0.589,2107.76
695,1.26,2109.02
696,6.596,2115.616
697,0.494,2116.11
698,5.433,2121.543
699,0.462,2122.005
700,0.1,2122.105
701,0.893,2122.998
702,3.76,2126.758
703,1.457,2128.215
704,0.86,2129.075
705,4.3,2133.375
706,0.55,2133.925
707,1.477,2135.402
708,3.547,2138.949
709,0.802,2139.751
710,1.292,2141.043
711,3.875,2144.918
712,1.598,2146.516
713,5.301,2151.817
714,14.87,2166.687
715,0.449,2167.136
716,6.213,2173.349
717,3.756,2177.105
718,1.815,2178.92
719,0.715,2179.635
720,0.216,2179.851
721,11.607,2191.458
722,2.703,2194.161
723,1.053,2195.214
724,3.313,2198.527
725,2.163,2200.69
726,0.484,2201.174
727,4.461,2205.635
728,5.147,2210.782
729,1.86,2212.642
730,1.504,2214.146
731,1.146,2215.292
732,1.61,2216.902
733,1.598,2218.5
734,1.595,2220.095
735,3.362,2223.457
736,6.191,2229.648
737,0.224,2229.872
738,0.0,2229.872
739,0.444,2230.316
740,0.316,2230.632
741,2.195,2232.827
742,0.459,2233.286
743,5.432,2238.718
744,0.974,2239.692
745,0.263,2239.955
746,2.244,2242.199
747,0.923,2243.122
748,1.989,2245.111
749,1.519,2246.63
750,0.92,2247.55
751,5.606,2253.156
752,2.233,2255.389
753,10.665,2266.054
754,1.338,2267.392
755,9.926,2277.318
756,11.968,2289.286
757,0.21,2289.496
758,2.215,2291.711
759,3.675,2295.386
760,3.403,2298.789
761,1.666,2300.455
762,8.313,2308.768
763,0.039,2308.807
764,9.771,2318.578
765,4.327,2322.905
766,0.002,2322.907
767,0.304,2323.211
768,1.213,2324.424
769,11.341,2335.765
770,6.333,2342.098
771,0.554,2342.652
772,1.494,2344.146
773,0.888,2345.034
774,3.754,2348.788
775,2.102,2350.89
776,2.776,2353.666
777,0.873,2354.539
778,2.28,2356.819
779,1.816,2358.635
780,1.177,2359.812
781,3.702,2363.514
782,0.743,2364.257
783,1.872,2366.129
784,1.756,2367.885
785,24.37,2392.255
786,1.227,2393.482
787,1.779,2395.261
788,0.382,2395.643
789,4.482,2400.125
790,12.711,2412.836
791,0.115,2412.951
792,6.688,2419.639
793,5.182,2424.821
794,3.069,2427.89
795,5.406,2433.296
796,0.409,2433.705
797,3.75,2437.455
798,7.483,2444.938
799,4.022,2448.96
800,3.669,2452.629
801,0.968,2453.597
802,5.132,2458.729
803,3.309,2462.038
804,4.987,2467.025
805,1.271,2468.296
806,2.788,2471.084
807,0.078,2471.162
808,3.439,2474.601
809,1.077,2475.678
810,0.957,2476.635
811,4.526,2481.161
812,3.16,2484.321
813,1.682,2486.003
814,0.475,2486.478
815,3.661,2490.139
816,1.696,2491.835
817,2.461,2494.296
818,2.904,2497.2
819,1.526,2498.726
820,1.807,2500.533
821,11.618,2512.151
822,1.001,2513.152
823,10.067,2523.219
824,0.85,2524.069
825,6.01,2530.079
826,7.58,2537.659
