ticket_id,inter_arr_time,arr_time
0,0.07,0.07
1,1.265,1.335
2,4.806,6.141
3,2.728,8.869
4,1.241,10.11
5,3.543,13.653
6,0.456,14.109
7,0.884,14.993
8,0.933,15.926
9,1.436,17.362
10,0.662,18.024
11,0.555,18.579
12,1.591,20.17
13,0.134,20.304
14,3.241,23.545
15,1.324,24.869
16,0.182,25.051
17,1.467,26.518
18,2.821,29.339
19,2.239,31.578
20,6.994,38.572
21,8.259,46.831
22,0.539,47.37
23,1.043,48.413
24,2.356,50.769
25,2.934,53.703
26,3.307,57.01
27,0.04,57.05
28,0.137,57.187
29,5.417,62.604
30,4.746,67.35
31,3.702,71.052
32,0.895,71.947
33,0.571,72.518
34,0.062,72.58
35,0.172,72.752
36,1.789,74.541
37,4.715,79.256
38,1.368,80.624
39,0.247,80.871
40,7.054,87.925
41,1.417,89.342
42,3.379,92.721
43,1.457,94.178
44,3.803,97.981
45,2.18,100.161
46,2.855,103.016
47,2.175,105.191
48,5.19,110.381
49,2.967,113.348
50,8.371,121.719
51,0.426,122.145
52,3.638,125.783
53,1.272,127.055
54,10.694,137.749
55,0.323,138.072
56,0.584,138.656
57,0.121,138.777
58,0.522,139.299
59,0.242,139.541
60,0.967,140.508
61,0.944,141.452
62,0.07,141.522
63,0.762,142.284
64,0.624,142.908
65,2.877,145.785
66,3.349,149.134
67,1.154,150.288
68,1.43,151.718
69,1.287,153.005
70,0.744,153.749
71,1.037,154.786
72,0.281,155.067
73,0.508,155.575
74,0.186,155.761
75,0.189,155.95
76,1.301,157.251
77,0.933,158.184
78,4.572,162.756
79,2.221,164.977
80,0.661,165.638
81,2.503,168.141
82,3.806,171.947
83,1.539,173.486
84,1.576,175.062
85,10.076,185.138
86,0.35,185.488
87,0.096,185.584
88,0.613,186.197
89,2.179,188.376
90,0.243,188.619
91,0.367,188.986
92,0.462,189.448
93,2.21,191.658
94,0.999,192.657
95,0.791,193.448
96,0.306,193.754
97,2.603,196.357
98,1.159,197.516
99,1.831,199.347
100,0.277,199.624
101,0.475,200.099
102,2.447,202.546
103,4.954,207.5
104,1.312,208.812
105,1.222,210.034
106,0.64,210.674
107,0.119,210.793
108,4.94,215.733
109,3.458,219.191
110,2.521,221.712
111,0.772,222.484
112,0.449,222.933
113,1.255,224.188
114,0.73,224.918
115,4.89,229.808
