ticket_id,inter_arr_time,arr_time
0,3.51,3.51
1,1.147,4.657
2,3.888,8.545
3,3.417,11.962
4,5.952,17.914
5,9.781,27.695
6,6.276,33.971
7,7.283,41.254
8,4.878,46.132
9,2.241,48.373
10,0.861,49.234
11,4.46,53.694
12,3.064,56.758
13,1.226,57.984
14,2.668,60.652
15,7.741,68.393
16,3.341,71.734
17,0.81,72.544
18,6.639,79.183
19,18.383,97.566
20,0.503,98.069
21,2.851,100.92
22,11.116,112.036
23,4.92,116.956
24,2.989,119.945
25,9.675,129.62
26,0.922,130.542
27,7.936,138.478
28,7.57,146.048
29,21.754,167.802
30,7.533,175.335
31,2.445,177.78
32,2.821,180.601
33,4.791,185.392
34,9.168,194.56
35,3.88,198.44
36,1.049,199.489
37,3.372,202.861
38,3.27,206.131
39,0.208,206.339
40,8.231,214.57
41,0.88,215.45
42,3.308,218.758
43,3.365,222.123
44,0.3,222.423
45,2.333,224.756
46,4.058,228.814
47,0.478,229.292
48,1.396,230.688
49,1.181,231.869
50,2.546,234.415
51,11.885,246.3
52,3.473,249.773
53,12.252,262.025
54,1.382,263.407
55,4.582,267.989
56,2.525,270.514
57,3.465,273.979
58,2.892,276.871
59,2.676,279.547
60,0.253,279.8
61,7.032,286.832
62,13.13,299.962
63,1.03,300.992
64,9.885,310.877
65,3.005,313.882
66,2.799,316.681
67,1.064,317.745
68,1.77,319.515
69,4.956,324.471
70,1.654,326.125
71,2.987,329.112
72,2.532,331.644
73,2.286,333.93
74,4.876,338.806
75,4.244,343.05
76,27.361,370.411
77,1.905,372.316
78,3.549,375.865
79,4.167,380.032
80,2.662,382.694
81,2.741,385.435
82,1.11,386.545
83,8.044,394.589
84,0.114,394.703
85,1.353,396.056
86,4.907,400.963
87,0.821,401.784
88,2.859,404.643
89,2.782,407.425
90,17.532,424.957
91,10.043,435.0
92,7.184,442.184
93,1.286,443.47
94,10.849,454.319
95,0.383,454.702
96,0.195,454.897
97,0.135,455.032
98,1.441,456.473
99,3.243,459.716
100,1.16,460.876
101,0.12,460.996
102,3.288,464.284
103,3.338,467.622
104,5.213,472.835
105,10.914,483.749
106,4.78,488.529
107,3.187,491.716
108,4.352,496.068
109,10.391,506.459
110,17.807,524.266
111,8.584,532.85
112,5.279,538.129
113,2.745,540.874
114,16.31,557.184
115,3.94,561.124
116,0.811,561.935
117,0.641,562.576
118,5.097,567.673
119,0.436,568.109
120,4.057,572.166
121,4.232,576.398
122,4.884,581.282
123,0.331,581.613
124,2.292,583.905
125,11.315,595.22
126,0.293,595.513
127,6.683,602.196
128,3.619,605.815
129,2.015,607.83
130,0.567,608.397
131,11.033,619.43
132,0.769,620.199
133,15.925,636.124
134,0.273,636.397
135,1.853,638.25
136,3.473,641.723
137,0.502,642.225
138,5.354,647.579
139,4.456,652.035
140,0.653,652.688
141,7.806,660.494
142,6.21,666.704
143,9.354,676.058
144,4.993,681.051
145,0.498,681.549
146,2.047,683.596
147,1.461,685.057
148,2.458,687.515
149,2.09,689.605
150,2.79,692.395
151,3.573,695.968
152,2.516,698.484
153,1.341,699.825
154,0.129,699.954
155,1.571,701.525
156,0.415,701.94
157,5.202,707.142
158,1.122,708.264
159,11.091,719.355
160,3.162,722.517
161,7.898,730.415
162,2.009,732.424
163,11.173,743.597
164,3.667,747.264
165,2.45,749.714
166,7.491,757.205
167,8.813,766.018
168,0.637,766.655
169,1.714,768.369
170,1.195,769.564
171,14.826,784.39
172,3.573,787.963
173,4.936,792.899
174,2.842,795.741
175,1.563,797.304
176,4.104,801.408
177,1.094,802.502
178,3.153,805.655
179,10.682,816.337
180,2.361,818.698
181,2.181,820.879
182,0.877,821.756
183,1.131,822.887
184,2.779,825.666
185,2.064,827.73
186,0.166,827.896
187,3.52,831.416
188,0.484,831.9
189,0.158,832.058
190,0.626,832.684
191,0.038,832.722
192,5.513,838.235
193,1.48,839.715
194,0.502,840.217
195,4.687,844.904
196,18.162,863.066
197,0.31,863.376
198,2.47,865.846
199,0.513,866.359
200,0.049,866.408
201,10.294,876.702
202,2.31,879.012
203,0.326,879.338
204,1.12,880.458
205,5.197,885.655
206,5.901,891.556
207,3.434,894.99
208,1.056,896.046
209,3.788,899.834
210,3.572,903.406
211,11.536,914.942
212,1.427,916.369
213,20.015,936.384
214,0.931,937.315
215,11.607,948.922
216,2.13,951.052
217,3.987,955.039
218,16.292,971.331
219,11.778,983.109
220,1.003,984.112
221,9.835,993.947
222,0.599,994.546
223,2.916,997.462
224,3.659,1001.121
225,6.673,1007.794
226,3.476,1011.27
227,1.579,1012.849
228,2.869,1015.718
229,4.061,1019.779
230,2.841,1022.62
231,3.858,1026.478
232,4.741,1031.219
233,9.205,1040.424
234,0.352,1040.776
235,1.755,1042.531
236,0.833,1043.364
237,18.566,1061.93
238,8.226,1070.156
239,2.977,1073.133
240,1.894,1075.027
241,4.931,1079.958
242,4.506,1084.464
243,2.267,1086.731
244,5.797,1092.528
245,1.909,1094.437
246,3.149,1097.586
247,0.531,1098.117
248,5.129,1103.246
249,14.054,1117.3
250,1.723,1119.023
251,3.917,1122.94
252,7.776,1130.716
253,5.842,1136.558
254,10.24,1146.798
255,0.215,1147.013
256,11.603,1158.616
257,4.378,1162.994
258,1.125,1164.119
259,0.779,1164.898
260,1.072,1165.97
261,5.403,1171.373
262,2.489,1173.862
263,8.414,1182.276
264,1.201,1183.477
265,1.307,1184.784
266,6.527,1191.311
267,4.315,1195.626
268,2.428,1198.054
269,0.234,1198.288
270,4.767,1203.055
271,4.029,1207.084
272,6.151,1213.235
273,6.661,1219.896
274,2.506,1222.402
275,11.822,1234.224
276,0.116,1234.34
277,2.841,1237.181
278,1.711,1238.892
279,10.129,1249.021
280,5.805,1254.826
281,0.804,1255.63
282,0.275,1255.905
283,4.178,1260.083
284,2.626,1262.709
285,0.385,1263.094
286,0.114,1263.208
287,9.184,1272.392
288,0.804,1273.196
289,0.052,1273.248
290,2.051,1275.299
291,2.821,1278.12
292,3.644,1281.764
293,5.271,1287.035
294,0.647,1287.682
295,1.654,1289.336
296,0.594,1289.93
297,6.479,1296.409
298,2.58,1298.989
299,0.132,1299.121
300,10.878,1309.999
301,18.106,1328.105
302,19.126,1347.231
303,2.07,1349.301
304,0.889,1350.19
305,6.137,1356.327
306,1.737,1358.064
307,0.451,1358.515
308,1.71,1360.225
309,2.43,1362.655
310,4.527,1367.182
311,18.79,1385.972
312,3.734,1389.706
313,4.381,1394.087
314,5.763,1399.85
315,1.751,1401.601
316,2.219,1403.82
317,0.646,1404.466
318,4.071,1408.537
319,7.28,1415.817
320,11.424,1427.241
321,4.843,1432.084
322,2.334,1434.418
323,10.586,1445.004
324,1.561,1446.565
325,1.308,1447.873
326,19.811,1467.684
327,10.697,1478.381
328,3.531,1481.912
329,1.671,1483.583
330,0.588,1484.171
331,3.871,1488.042
332,8.71,1496.752
333,3.656,1500.408
334,2.77,1503.178
335,4.518,1507.696
336,7.551,1515.247
337,1.051,1516.298
338,9.19,1525.488
339,3.08,1528.568
340,8.956,1537.524
341,6.627,1544.151
342,1.486,1545.637
343,1.047,1546.684
344,7.673,1554.357
345,5.22,1559.577
346,6.847,1566.424
347,2.43,1568.854
348,4.091,1572.945
349,0.68,1573.625
350,0.249,1573.874
351,6.043,1579.917
352,8.728,1588.645
353,3.334,1591.979
354,3.946,1595.925
